id,released,area,mean_elevation,mean_slope,seed_triangles,volume,thickness,tsunami_potential_ratio,no2d,slopeunit,cluster,cluster_center_dist,LONLO,LONHI,LATLO,LATHI
1042317,"[10910, 12311, 10907, 12310, 10841, 13346, 10843, 13347, 10926, 13350, 10924]",1264635.8117983213,-397.1285705566406,16.23045801852256,"[10910, 12311]",11855484.499178506,9.37462342009746,2.8319486386363417,1.204840395158184,-1,81,0.030463777019685164,15.367500153999998,15.585416935,37.910833542000006,38.100833634
3687509,"[9947, 11765, 9948, 11770, 11767, 11769, 11766, 11768, 4695, 9946, 9954, 11773, 9953, 11772, 13753, 11771]",1667243.8894880076,-532.1143798828125,17.125699160516607,"[9947, 11765]",17264940.361840747,10.355377800870286,3.0019135378394313,1.1571092317258016,-1,57,0.02407033056113721,15.439166877999998,15.607500286,37.97500026,38.124166986
4771171,"[10399, 10404, 10398, 10392, 5237, 12001, 8046, 12002]",1033165.9305385466,-429.4525146484375,19.602262149470413,"[10399, 10404]",9005701.830590583,8.716607433905882,2.6161361544817994,1.0746779265606128,-1,2,0.13402809131882965,15.522500297999999,15.713750391,37.854166830000004,38.027500242
2127033,"[5182, 8006, 7995, 5200, 11989, 8004, 2852, 11987]",1021536.4881482574,-415.5236511230469,18.592311190812875,"[5182, 8006]",8868119.601158107,8.681157945942173,2.476178008734728,1.0534566262408014,-1,17,0.06215091792554031,15.475000259999998,15.686667036,37.890416859000005,38.073333612
756687,"[12275, 12274, 10857, 9941, 10855, 10851, 10854, 10850, 10853, 10849, 8858, 10852, 6214, 6215, 10880]",1608535.3496238422,-546.3630981445312,16.26791756111271,[12275],16443410.115926355,10.22259791789572,2.5378886696308114,1.0271580927895776,-1,50,0.0304848381327204,15.342500153999998,15.686667036,37.910833542000006,38.124166986
4907261,"[3589, 8811, 6140, 8812, 8789, 8816, 8792, 8790]",865516.7444369631,-360.4389953613281,17.483517916101405,"[3589, 8811]",7078494.593560926,8.178345062712374,2.178718481425869,1.0073181045671393,-1,91,0.11493229903516922,15.263333403999999,15.437083483,37.76666676000001,37.927083495
4354226,"[12281, 12287, 13341, 12286, 13340, 13342, 12285, 13339, 13338, 10868, 12282, 8861, 10870, 13337, 12298, 13332, 12297]",2038696.8320172536,-593.0858764648438,14.025287058678723,"[12281, 12287]",22696864.299868092,11.133025736548555,2.4637208437020233,1.0069756904213407,-1,73,0.016193207663416972,15.367500153999998,15.591250273,37.910833542000006,38.100833634
5642188,"[8055, 10416, 8057, 10414, 10415, 13170, 13174, 10413, 13173]",957076.5875422952,-453.64093017578125,20.428669990917278,"[8055, 10416]",8115845.324625349,8.479828500941878,2.336014606043928,0.967080466672939,-1,55,0.0634013325462229,15.562500329999999,15.762917096999999,37.829583477,38.018333567999996
6301934,"[12314, 12320, 12318, 12319, 12317, 12321, 12316, 8868, 12312, 13891, 12311, 13892, 10841, 13346, 10843, 13887, 10847]",2038643.1676602904,-581.5909423828125,13.137099005736506,"[12314, 12320]",22696051.776250564,11.1329202365014,2.278224196359523,0.9638447545269964,-1,78,0.03088605833217355,15.367500153999998,15.585416935,37.910833542000006,38.100833634
794340,"[12323, 12321, 8868, 13891, 13892, 13887, 13333, 10848, 13862, 14153, 13866, 13865, 14154]",1544469.1444657878,-502.04669189453125,13.724734424400568,[12323],15559155.49886631,10.074112231130409,2.0530548198371967,0.9224854736135786,-1,44,0.05372268226009399,15.367500153999998,15.590000272,37.910833542000006,38.100833634
6707647,"[8969, 9035, 8968, 9038, 6274, 9037, 9021, 9016, 6275, 11052, 6276, 12451, 12461, 6277]",1574166.3976660992,-479.6212463378906,12.605441281808469,"[8969, 9035]",15967433.898621675,10.143421891291425,1.9570623335113606,0.9101772364110122,-1,35,0.01668159292063813,15.436666895999998,15.681250365,38.003333616000006,38.157500346
